PsFluSBW25_00182	306
PsFluSBW25_00183	1236
PsFluSBW25_00184	77
PsFluSBW25_00185	1443
PsFluSBW25_00186	1278
PsFluSBW25_00187	1209
PsFluSBW25_00188	1002
PsFluSBW25_00189	1185
PsFluSBW25_00190	1911
PsFluSBW25_00191	183
PsFluSBW25_00192	1011
PsFluSBW25_00193	819
PsFluSBW25_00194	873
PsFluSBW25_00195	981
PsFluSBW25_00196	528
PsFluSBW25_00197	687
PsFluSBW25_00198	411
PsFluSBW25_00199	474
PsFluSBW25_00200	366
PsFluSBW25_00201	1005
PsFluSBW25_00202	1080
PsFluSBW25_00203	1611
PsFluSBW25_00204	816
PsFluSBW25_00205	1593
PsFluSBW25_00206	1002
PsFluSBW25_00207	921
PsFluSBW25_00208	906
PsFluSBW25_00209	1608
PsFluSBW25_00210	945
PsFluSBW25_00211	2316
PsFluSBW25_00212	1188
PsFluSBW25_00213	867
PsFluSBW25_00214	816
PsFluSBW25_00215	720
PsFluSBW25_00216	402
PsFluSBW25_00217	135
PsFluSBW25_00218	582
PsFluSBW25_00219	921
PsFluSBW25_00220	783
PsFluSBW25_00221	279
PsFluSBW25_00222	294
PsFluSBW25_00223	273
PsFluSBW25_00224	411
PsFluSBW25_00225	219
PsFluSBW25_00226	261
PsFluSBW25_00227	480
PsFluSBW25_00228	183
PsFluSBW25_00229	666
PsFluSBW25_00230	660
PsFluSBW25_00231	777
PsFluSBW25_00232	855
PsFluSBW25_00233	1161
PsFluSBW25_00234	1083
PsFluSBW25_00235	1071
PsFluSBW25_00236	3066
PsFluSBW25_00237	2178
PsFluSBW25_00238	627
PsFluSBW25_00239	645
PsFluSBW25_00240	1116
PsFluSBW25_00241	816
PsFluSBW25_00242	1353
PsFluSBW25_00243	1194
PsFluSBW25_00244	1242
PsFluSBW25_00245	765
PsFluSBW25_00246	747
PsFluSBW25_00247	666
PsFluSBW25_00248	795
PsFluSBW25_00249	996
PsFluSBW25_00250	927
PsFluSBW25_00251	108
PsFluSBW25_00252	2001
PsFluSBW25_00253	1350
PsFluSBW25_00254	1038
PsFluSBW25_00255	837
PsFluSBW25_00256	837
PsFluSBW25_00257	780
PsFluSBW25_00258	978
PsFluSBW25_00259	1584
PsFluSBW25_00260	384
PsFluSBW25_00261	2325
PsFluSBW25_00262	741
PsFluSBW25_00263	1314
PsFluSBW25_00264	906
PsFluSBW25_00265	456
PsFluSBW25_00266	780
PsFluSBW25_00267	408
PsFluSBW25_00268	804
PsFluSBW25_00269	903
PsFluSBW25_00270	1542
PsFluSBW25_00271	639
PsFluSBW25_00272	600
PsFluSBW25_00273	171
PsFluSBW25_00274	1176
PsFluSBW25_00275	1944
PsFluSBW25_00276	855
PsFluSBW25_00277	432
PsFluSBW25_00278	480
PsFluSBW25_00279	2349
PsFluSBW25_00280	840
PsFluSBW25_00281	888
PsFluSBW25_00282	441
PsFluSBW25_00283	663
PsFluSBW25_00284	567
PsFluSBW25_00285	837
PsFluSBW25_00286	456
PsFluSBW25_00287	1377
PsFluSBW25_00288	1809
PsFluSBW25_00289	870
PsFluSBW25_00290	546
PsFluSBW25_00291	876
PsFluSBW25_00292	1083
PsFluSBW25_00293	2910
PsFluSBW25_00294	1107
PsFluSBW25_00295	216
PsFluSBW25_00296	2088
PsFluSBW25_00297	1302
PsFluSBW25_00298	357
PsFluSBW25_00299	76
PsFluSBW25_00300	408
PsFluSBW25_00301	1035
PsFluSBW25_00302	2220
PsFluSBW25_00303	2268
PsFluSBW25_00304	1197
PsFluSBW25_00305	3840
PsFluSBW25_00306	666
PsFluSBW25_00307	666
PsFluSBW25_00308	1416
PsFluSBW25_00309	1125
PsFluSBW25_00310	936
PsFluSBW25_00311	1188
PsFluSBW25_00312	690
PsFluSBW25_00313	693
PsFluSBW25_00314	753
PsFluSBW25_00315	774
PsFluSBW25_00316	1392
PsFluSBW25_00317	414
PsFluSBW25_00318	954
PsFluSBW25_00319	966
PsFluSBW25_00320	1593
PsFluSBW25_00321	276
PsFluSBW25_00322	558
PsFluSBW25_00323	76
PsFluSBW25_00324	273
PsFluSBW25_00325	1068
PsFluSBW25_00326	2211
PsFluSBW25_00327	1662
PsFluSBW25_00328	594
PsFluSBW25_00329	639
PsFluSBW25_00330	258
PsFluSBW25_00331	738
PsFluSBW25_00332	771
PsFluSBW25_00333	807
PsFluSBW25_00334	1587
PsFluSBW25_00335	789
PsFluSBW25_00336	1317
PsFluSBW25_00337	1296
PsFluSBW25_00338	288
PsFluSBW25_00339	1527
PsFluSBW25_00340	414
PsFluSBW25_00341	255
PsFluSBW25_00342	480
PsFluSBW25_00343	456
PsFluSBW25_00344	375
PsFluSBW25_00345	1437
PsFluSBW25_00346	1086
PsFluSBW25_00347	426
PsFluSBW25_00348	537
PsFluSBW25_00349	237
PsFluSBW25_00350	1407
PsFluSBW25_00351	1455
PsFluSBW25_00352	90
PsFluSBW25_00353	1821
PsFluSBW25_00354	435
PsFluSBW25_00355	2451
PsFluSBW25_00356	3525
PsFluSBW25_00357	1356
PsFluSBW25_00358	1011
PsFluSBW25_00359	255
PsFluSBW25_00360	570
PsFluSBW25_00361	1365
PsFluSBW25_00362	750
PsFluSBW25_00363	561
PsFluSBW25_00364	1671
PsFluSBW25_00365	1446
PsFluSBW25_00366	966
PsFluSBW25_00367	852
PsFluSBW25_00368	825
PsFluSBW25_00369	1509
PsFluSBW25_00370	1533
PsFluSBW25_00371	1410
PsFluSBW25_00372	1206
PsFluSBW25_00373	801
PsFluSBW25_00374	972
PsFluSBW25_00375	438
PsFluSBW25_00376	1737
PsFluSBW25_00377	2571
PsFluSBW25_00378	747
PsFluSBW25_00379	801
PsFluSBW25_00380	960
PsFluSBW25_00381	735
PsFluSBW25_00382	1908
PsFluSBW25_00383	1917
PsFluSBW25_00384	708
PsFluSBW25_00385	792
PsFluSBW25_00386	405
PsFluSBW25_00387	279
PsFluSBW25_00388	333
PsFluSBW25_00389	393
PsFluSBW25_00390	1605
PsFluSBW25_00391	624
PsFluSBW25_00392	771
PsFluSBW25_00393	99
PsFluSBW25_00394	276
PsFluSBW25_00395	423
PsFluSBW25_00396	948
PsFluSBW25_00397	624
PsFluSBW25_00398	1683
PsFluSBW25_00399	846
PsFluSBW25_00400	1680
PsFluSBW25_00401	378
PsFluSBW25_00402	1338
PsFluSBW25_00403	531
PsFluSBW25_00404	702
PsFluSBW25_00405	1737
PsFluSBW25_00406	2220
PsFluSBW25_00407	234
PsFluSBW25_00408	807
PsFluSBW25_00409	1269
PsFluSBW25_00410	2463
PsFluSBW25_00411	654
PsFluSBW25_00412	555
PsFluSBW25_00413	891
PsFluSBW25_00414	1383
PsFluSBW25_00415	492
PsFluSBW25_00416	1101
PsFluSBW25_00417	1554
PsFluSBW25_00418	4446
PsFluSBW25_00419	1419
PsFluSBW25_00420	1068
PsFluSBW25_00421	1275
PsFluSBW25_00422	894
PsFluSBW25_00423	444
PsFluSBW25_00424	1227
PsFluSBW25_00425	729
PsFluSBW25_00426	462
PsFluSBW25_00427	1167
PsFluSBW25_00428	483
PsFluSBW25_00429	750
PsFluSBW25_00430	1248
PsFluSBW25_00431	2313
PsFluSBW25_00432	702
PsFluSBW25_00433	426
PsFluSBW25_00434	1542
PsFluSBW25_00435	936
PsFluSBW25_00436	735
PsFluSBW25_00437	1671
PsFluSBW25_00438	546
PsFluSBW25_00439	255
PsFluSBW25_00440	270
PsFluSBW25_00441	813
PsFluSBW25_00442	720
PsFluSBW25_00443	771
PsFluSBW25_00444	222
PsFluSBW25_00445	435
PsFluSBW25_00446	297
PsFluSBW25_00447	402
PsFluSBW25_00448	1464
PsFluSBW25_00449	3384
PsFluSBW25_00450	1743
PsFluSBW25_00451	1626
PsFluSBW25_00452	231
PsFluSBW25_00453	294
PsFluSBW25_00454	1803
PsFluSBW25_00455	3954
PsFluSBW25_00456	1485
PsFluSBW25_00457	2025
PsFluSBW25_00458	684
PsFluSBW25_00459	1278
PsFluSBW25_00460	837
PsFluSBW25_00461	648
PsFluSBW25_00462	2685
PsFluSBW25_00463	1650
PsFluSBW25_00464	2646
PsFluSBW25_00465	2940
PsFluSBW25_00466	1035
PsFluSBW25_00467	1062
PsFluSBW25_00468	1125
PsFluSBW25_00469	807
PsFluSBW25_00470	735
PsFluSBW25_00471	753
PsFluSBW25_00472	1452
PsFluSBW25_00473	981
PsFluSBW25_00474	261
PsFluSBW25_00475	927
PsFluSBW25_00476	1389
PsFluSBW25_00477	2106
PsFluSBW25_00478	357
PsFluSBW25_00479	1758
PsFluSBW25_00480	897
PsFluSBW25_00481	1401
PsFluSBW25_00482	1149
PsFluSBW25_00483	882
PsFluSBW25_00484	1863
PsFluSBW25_00485	1806
PsFluSBW25_00486	1425
PsFluSBW25_00487	927
PsFluSBW25_00488	960
PsFluSBW25_00489	813
PsFluSBW25_00490	1176
PsFluSBW25_00491	336
PsFluSBW25_00492	891
PsFluSBW25_00493	1278
PsFluSBW25_00494	1440
PsFluSBW25_00495	1905
PsFluSBW25_00496	1290
PsFluSBW25_00497	747
PsFluSBW25_00498	654
PsFluSBW25_00499	450
PsFluSBW25_00500	816
PsFluSBW25_00501	609
PsFluSBW25_00502	1905
PsFluSBW25_00503	996
PsFluSBW25_00504	2265
PsFluSBW25_00505	711
PsFluSBW25_00506	1530
PsFluSBW25_00507	1215
PsFluSBW25_00508	861
PsFluSBW25_00509	816
PsFluSBW25_00510	1536
PsFluSBW25_00511	852
PsFluSBW25_00512	1020
PsFluSBW25_00513	396
PsFluSBW25_00514	1032
PsFluSBW25_00515	543
PsFluSBW25_00516	615
PsFluSBW25_00517	1065
PsFluSBW25_00518	861
PsFluSBW25_00519	471
PsFluSBW25_00520	1422
PsFluSBW25_00521	1917
PsFluSBW25_00522	972
PsFluSBW25_00523	261
PsFluSBW25_00524	1302
PsFluSBW25_00525	1176
PsFluSBW25_00526	867
PsFluSBW25_00527	1188
PsFluSBW25_00528	1290
PsFluSBW25_00529	1935
PsFluSBW25_00530	1566
PsFluSBW25_00531	1026
PsFluSBW25_00532	87
PsFluSBW25_00533	87
PsFluSBW25_00534	2637
PsFluSBW25_00535	756
PsFluSBW25_00536	423
PsFluSBW25_00537	231
PsFluSBW25_00538	894
PsFluSBW25_00539	447
PsFluSBW25_00540	1398
PsFluSBW25_00541	2304
PsFluSBW25_00542	924
PsFluSBW25_00543	450
PsFluSBW25_00544	3291
PsFluSBW25_00545	2487
PsFluSBW25_00546	891
PsFluSBW25_00547	189
PsFluSBW25_00548	447
PsFluSBW25_00549	828
PsFluSBW25_00550	1215
PsFluSBW25_00551	891
PsFluSBW25_00552	1491
PsFluSBW25_00553	1284
PsFluSBW25_00554	1134
PsFluSBW25_00555	915
PsFluSBW25_00556	1278
PsFluSBW25_00557	876
PsFluSBW25_00558	717
PsFluSBW25_00559	768
PsFluSBW25_00560	906
PsFluSBW25_00561	1119
PsFluSBW25_00562	573
PsFluSBW25_00563	615
PsFluSBW25_00564	675
PsFluSBW25_00565	501
PsFluSBW25_00566	498
PsFluSBW25_00567	633
PsFluSBW25_00568	453
PsFluSBW25_00569	2070
PsFluSBW25_00570	531
PsFluSBW25_00571	891
PsFluSBW25_00572	876
PsFluSBW25_00573	789
PsFluSBW25_00574	303
PsFluSBW25_00575	1014
PsFluSBW25_00576	1269
PsFluSBW25_00577	945
PsFluSBW25_00578	3228
PsFluSBW25_00579	1926
PsFluSBW25_00580	1701
PsFluSBW25_00581	306
PsFluSBW25_00582	534
PsFluSBW25_00583	513
PsFluSBW25_00584	303
PsFluSBW25_00585	840
PsFluSBW25_00586	699
PsFluSBW25_00587	822
PsFluSBW25_00588	1068
PsFluSBW25_00589	1503
PsFluSBW25_00590	1266
PsFluSBW25_00591	4611
PsFluSBW25_00592	1011
PsFluSBW25_00593	948
PsFluSBW25_00594	783
PsFluSBW25_00595	2109
PsFluSBW25_00596	1383
PsFluSBW25_00597	2061
PsFluSBW25_00598	390
PsFluSBW25_00599	483
PsFluSBW25_00600	396
PsFluSBW25_00601	249
PsFluSBW25_00602	720
PsFluSBW25_00603	1206
PsFluSBW25_00604	1347
PsFluSBW25_00605	627
PsFluSBW25_00606	732
PsFluSBW25_00607	1638
PsFluSBW25_00608	780
PsFluSBW25_00609	597
PsFluSBW25_00610	2829
PsFluSBW25_00611	1293
PsFluSBW25_00612	1608
PsFluSBW25_00613	321
PsFluSBW25_00614	1014
PsFluSBW25_00615	1233
PsFluSBW25_00616	879
PsFluSBW25_00617	1362
PsFluSBW25_00618	462
PsFluSBW25_00619	456
PsFluSBW25_00620	1962
PsFluSBW25_00621	1671
PsFluSBW25_00622	1068
PsFluSBW25_00623	537
PsFluSBW25_00624	372
PsFluSBW25_00625	1914
PsFluSBW25_00626	894
PsFluSBW25_00627	1338
PsFluSBW25_00628	4899
PsFluSBW25_00629	294
PsFluSBW25_00630	2331
PsFluSBW25_00631	306
PsFluSBW25_00632	750
PsFluSBW25_00633	603
PsFluSBW25_00634	558
PsFluSBW25_00635	1956
PsFluSBW25_00636	2739
PsFluSBW25_00637	444
PsFluSBW25_00638	450
PsFluSBW25_00639	789
PsFluSBW25_00640	270
PsFluSBW25_00641	741
PsFluSBW25_00642	888
PsFluSBW25_00643	882
PsFluSBW25_00644	1272
PsFluSBW25_00645	1194
PsFluSBW25_00646	1218
PsFluSBW25_00647	942
PsFluSBW25_00648	192
PsFluSBW25_00649	417
PsFluSBW25_00650	1683
PsFluSBW25_00651	1485
PsFluSBW25_00652	849
PsFluSBW25_00653	1344
PsFluSBW25_00654	1278
PsFluSBW25_00655	900
PsFluSBW25_00656	402
PsFluSBW25_00657	2202
PsFluSBW25_00658	381
PsFluSBW25_00659	198
PsFluSBW25_00660	1194
PsFluSBW25_00661	183
PsFluSBW25_00662	1014
PsFluSBW25_00663	294
PsFluSBW25_00664	927
PsFluSBW25_00665	690
PsFluSBW25_00666	954
PsFluSBW25_00667	1092
PsFluSBW25_00668	1359
PsFluSBW25_00669	687
PsFluSBW25_00670	582
PsFluSBW25_00671	660
PsFluSBW25_00672	1395
PsFluSBW25_00673	921
PsFluSBW25_00674	1350
PsFluSBW25_00675	1494
PsFluSBW25_00676	1532
PsFluSBW25_00677	77
PsFluSBW25_00678	76
PsFluSBW25_00679	2889
PsFluSBW25_00680	110
PsFluSBW25_00681	660
PsFluSBW25_00682	624
PsFluSBW25_00683	2304
PsFluSBW25_00684	2841
PsFluSBW25_00685	708
PsFluSBW25_00686	1278
PsFluSBW25_00687	747
PsFluSBW25_00688	453
PsFluSBW25_00689	405
PsFluSBW25_00690	645
PsFluSBW25_00691	522
PsFluSBW25_00692	1170
PsFluSBW25_00693	1701
PsFluSBW25_00694	321
PsFluSBW25_00695	1419
PsFluSBW25_00696	1305
PsFluSBW25_00697	1137
PsFluSBW25_00698	498
PsFluSBW25_00699	1371
PsFluSBW25_00700	906
PsFluSBW25_00701	1224
PsFluSBW25_00702	1107
PsFluSBW25_00703	3147
PsFluSBW25_00704	1437
PsFluSBW25_00705	675
PsFluSBW25_00706	1320
PsFluSBW25_00707	333
PsFluSBW25_00708	1317
PsFluSBW25_00709	810
PsFluSBW25_00710	1095
PsFluSBW25_00711	1812
PsFluSBW25_00712	4326
PsFluSBW25_00713	77
PsFluSBW25_00714	552
PsFluSBW25_00715	591
PsFluSBW25_00716	429
PsFluSBW25_00717	459
PsFluSBW25_00718	1014
PsFluSBW25_00719	654
PsFluSBW25_00720	264
PsFluSBW25_00721	789
PsFluSBW25_00722	1098
PsFluSBW25_00723	351
PsFluSBW25_00724	204
PsFluSBW25_00725	2142
PsFluSBW25_00726	216
PsFluSBW25_00727	576
PsFluSBW25_00728	582
PsFluSBW25_00729	816
PsFluSBW25_00730	192
PsFluSBW25_00731	918
PsFluSBW25_00732	1101
PsFluSBW25_00733	585
PsFluSBW25_00734	603
PsFluSBW25_00735	933
PsFluSBW25_00736	75
PsFluSBW25_00737	852
PsFluSBW25_00738	618
PsFluSBW25_00739	1725
PsFluSBW25_00740	1290
PsFluSBW25_00741	1083
PsFluSBW25_00742	831
PsFluSBW25_00743	756
PsFluSBW25_00744	795
PsFluSBW25_00745	519
PsFluSBW25_00746	306
PsFluSBW25_00747	384
PsFluSBW25_00748	1272
PsFluSBW25_00749	810
PsFluSBW25_00750	1248
PsFluSBW25_00751	783
PsFluSBW25_00752	423
PsFluSBW25_00753	1446
PsFluSBW25_00754	930
PsFluSBW25_00755	960
PsFluSBW25_00756	216
PsFluSBW25_00757	987
PsFluSBW25_00758	900
PsFluSBW25_00759	1026
PsFluSBW25_00760	2097
PsFluSBW25_00761	1155
PsFluSBW25_00762	759
PsFluSBW25_00763	918
PsFluSBW25_00764	1899
PsFluSBW25_00765	900
PsFluSBW25_00766	2100
PsFluSBW25_00767	486
PsFluSBW25_00768	279
PsFluSBW25_00769	1539
PsFluSBW25_00770	978
PsFluSBW25_00771	2832
PsFluSBW25_00772	513
PsFluSBW25_00773	453
PsFluSBW25_00774	948
PsFluSBW25_00775	582
PsFluSBW25_00776	486
PsFluSBW25_00777	678
PsFluSBW25_00778	531
PsFluSBW25_00779	402
PsFluSBW25_00780	1110
PsFluSBW25_00781	234
PsFluSBW25_00782	1026
PsFluSBW25_00783	963
PsFluSBW25_00784	726
PsFluSBW25_00785	2565
PsFluSBW25_00786	76
PsFluSBW25_00787	77
PsFluSBW25_00788	76
PsFluSBW25_00789	77
PsFluSBW25_00790	1299
PsFluSBW25_00791	174
PsFluSBW25_00792	630
PsFluSBW25_00793	690
PsFluSBW25_00794	258
PsFluSBW25_00795	201
PsFluSBW25_00796	624
PsFluSBW25_00797	867
PsFluSBW25_00798	1209
PsFluSBW25_00799	417
PsFluSBW25_00800	1401
PsFluSBW25_00801	73
PsFluSBW25_00802	306
PsFluSBW25_00803	849
PsFluSBW25_00804	2151
PsFluSBW25_00805	564
PsFluSBW25_00806	837
PsFluSBW25_00807	2031
PsFluSBW25_00808	429
PsFluSBW25_00809	777
PsFluSBW25_00810	996
PsFluSBW25_00811	2859
PsFluSBW25_00812	921
PsFluSBW25_00813	1713
PsFluSBW25_00814	1542
PsFluSBW25_00815	2526
PsFluSBW25_00816	1482
PsFluSBW25_00817	1164
PsFluSBW25_00818	1158
PsFluSBW25_00819	654
PsFluSBW25_00820	894
PsFluSBW25_00821	717
PsFluSBW25_00822	1584
PsFluSBW25_00823	246
PsFluSBW25_00824	264
PsFluSBW25_00825	972
PsFluSBW25_00826	969
PsFluSBW25_00827	912
PsFluSBW25_00828	1011
PsFluSBW25_00829	1599
PsFluSBW25_00830	1398
PsFluSBW25_00831	1605
PsFluSBW25_00832	1629
PsFluSBW25_00833	1602
PsFluSBW25_00834	714
PsFluSBW25_00835	1263
PsFluSBW25_00836	561
PsFluSBW25_00837	1725
PsFluSBW25_00838	438
PsFluSBW25_00839	630
PsFluSBW25_00840	1356
PsFluSBW25_00841	1020
PsFluSBW25_00842	996
PsFluSBW25_00843	1137
PsFluSBW25_00844	1041
PsFluSBW25_00845	429
PsFluSBW25_00846	393
PsFluSBW25_00847	594
PsFluSBW25_00848	1212
PsFluSBW25_00849	780
PsFluSBW25_00850	618
PsFluSBW25_00851	420
PsFluSBW25_00852	750
PsFluSBW25_00853	195
PsFluSBW25_00854	1158
PsFluSBW25_00855	912
PsFluSBW25_00856	1446
PsFluSBW25_00857	1365
PsFluSBW25_00858	1554
PsFluSBW25_00859	705
PsFluSBW25_00860	864
PsFluSBW25_00861	600
PsFluSBW25_00862	942
PsFluSBW25_00863	384
PsFluSBW25_00864	1047
PsFluSBW25_00865	372
PsFluSBW25_00866	1446
PsFluSBW25_00867	1452
PsFluSBW25_00868	288
PsFluSBW25_00869	1038
PsFluSBW25_00870	1044
PsFluSBW25_00871	489
PsFluSBW25_00872	597
PsFluSBW25_00873	1458
PsFluSBW25_00874	3816
PsFluSBW25_00875	849
PsFluSBW25_00876	1443
PsFluSBW25_00877	522
PsFluSBW25_00878	1347
PsFluSBW25_00879	396
PsFluSBW25_00880	1377
PsFluSBW25_00881	429
PsFluSBW25_00882	612
PsFluSBW25_00883	894
PsFluSBW25_00884	273
PsFluSBW25_00885	858
PsFluSBW25_00886	465
PsFluSBW25_00887	306
PsFluSBW25_00888	1494
PsFluSBW25_00889	726
PsFluSBW25_00890	534
PsFluSBW25_00891	573
PsFluSBW25_00892	525
PsFluSBW25_00893	975
PsFluSBW25_00894	810
PsFluSBW25_00895	798
PsFluSBW25_00896	468
PsFluSBW25_00897	648
PsFluSBW25_00898	306
PsFluSBW25_00899	240
PsFluSBW25_00900	1266
PsFluSBW25_00901	636
PsFluSBW25_00902	1323
PsFluSBW25_00903	1053
PsFluSBW25_00904	1275
PsFluSBW25_00905	639
PsFluSBW25_00906	558
PsFluSBW25_00907	468
PsFluSBW25_00908	486
PsFluSBW25_00909	288
PsFluSBW25_00910	1509
PsFluSBW25_00911	177
PsFluSBW25_00912	96
PsFluSBW25_00913	234
PsFluSBW25_00914	588
PsFluSBW25_00915	210
PsFluSBW25_00916	258
PsFluSBW25_00917	1164
PsFluSBW25_00918	183
PsFluSBW25_00919	261
PsFluSBW25_00920	621
PsFluSBW25_00921	2139
PsFluSBW25_00922	819
PsFluSBW25_00923	717
PsFluSBW25_00924	999
PsFluSBW25_00925	966
PsFluSBW25_00926	633
PsFluSBW25_00927	1683
PsFluSBW25_00928	1860
PsFluSBW25_00929	1365
PsFluSBW25_00930	2763
PsFluSBW25_00931	561
PsFluSBW25_00932	1656
PsFluSBW25_00933	645
PsFluSBW25_00934	591
PsFluSBW25_00935	645
PsFluSBW25_00936	774
PsFluSBW25_00937	582
PsFluSBW25_00938	594
PsFluSBW25_00939	372
PsFluSBW25_00940	1812
PsFluSBW25_00941	873
PsFluSBW25_00942	456
PsFluSBW25_00943	948
PsFluSBW25_00944	294
PsFluSBW25_00945	1746
PsFluSBW25_00946	1464
PsFluSBW25_00947	1371
PsFluSBW25_00948	1083
PsFluSBW25_00949	1347
PsFluSBW25_00950	1224
PsFluSBW25_00951	1071
PsFluSBW25_00952	1446
PsFluSBW25_00953	957
PsFluSBW25_00954	870
PsFluSBW25_00955	1263
PsFluSBW25_00956	1206
PsFluSBW25_00957	912
PsFluSBW25_00958	474
PsFluSBW25_00959	1005
PsFluSBW25_00960	1446
PsFluSBW25_00961	1323
PsFluSBW25_00962	1365
PsFluSBW25_00963	693
PsFluSBW25_00964	3096
PsFluSBW25_00965	1167
PsFluSBW25_00966	234
PsFluSBW25_00967	771
PsFluSBW25_00968	744
PsFluSBW25_00969	483
PsFluSBW25_00970	903
PsFluSBW25_00971	975
PsFluSBW25_00972	969
